gvkey,sec_ajexm,sec_ajpm,sec_trfm_mean,sec_trfm_std,sec_trt1m_mean,sec_trt1m_std
63572,1.0,1.0,1.0,0.0,0.2886170636398836,0.9119279743530225
63658,1.0,1.0,1.0,0.0,396.6235723108677,1871.8303564178066
63863,1.0,1.0,1.0,0.0,2.337702772912338,11.64083881840146
63904,1.1666666666666667,1.1666666666666667,1.1844198332726066,0.017737318430882328,0.9411932279673269,9.587828638329212
63927,1.0,1.0,1.0,0.0,1.8163439578330882,5.667267703259119
63969,1.0,1.0,1.1794752850297778,0.00046495731415397145,0.0508688304885061,8.837863012404615
64028,1.0,1.0,1.2776281088445887,0.02865966023376003,2.9104841330895024,13.147318986677039
64072,1.0,1.0,1.56877013413822,0.4101784562599585,1.5716138270559759,4.60433182719847
64098,1.0,1.0,1.0,0.0,2.5,7.071067811865475
64102,1.0,1.0,1.0,0.0,3.402900805889396,9.92413551125652
64275,1.0,1.0,1.2717783290976346,0.04619202646023969,1.9075121780139956,6.630240087100371
64370,1.0,1.0,1.0,0.0,60.508817049139644,198.18557468553846
64592,1.0,1.0,1.3667843102674047,0.42508353582701447,3.592461003081102,64.46839283559113
64641,0.2833333333333333,0.2833333333333333,1.0,0.0,0.20763355631968375,20.729467301484643
64655,2.852760736196319,2.852760736196319,1.0351608690975176,0.02066348681108276,3.065359978253893,6.930310070769695
64708,1.0,1.0,1.8957122047414185,0.07795958095021925,5.8298071569152805,11.996548156831428
64746,1.0,1.0,1.1305620091681303,0.0,6.077844455921191,55.5036590718606
64791,1.0,1.0,1.0307692307692304,0.0,0.5838982204216914,7.34470308721725
64990,1.0,1.0,1.0,0.0,5.0137329953258405,51.87179714368746
65105,1.0,1.0,1.0000092933348204,4.258741027338682e-05,2.3758325257883053,6.913143754583834
65158,1.0,1.0,1.0,0.0,1.5604933183658727,8.663040167490495
65186,1.0,1.0,1.0,0.0,72.14067241934619,176.8452081511407
65229,1.0,1.0,1.4242666666666646,0.25403683201091115,1.2305554274587365,46.534546798152974
65238,1.0,1.0,1.157729798590389,0.1731369077597356,3.1591560702117776,8.789088281504506
65343,1.0,1.0,1.2386093119138482,0.017290982520697995,3.248625110675501,9.371772741044614
65411,1.0,1.0,1.0,0.0,-0.32431632694791235,44.75820588432733
65459,1.0,1.0,1.0161075159945767,0.01969313695365791,3.0587796793430924,9.649152627924268
65570,1.0,1.0,1.0364112727970098,0.0,6.877515126224877,13.757709827247679
65585,1.0,1.0,1.0,0.0,0.0,0.0
65613,1.0,1.0,1.161772604433256,0.1085039461391832,1.6522409127841993,4.935192436271324
65637,1.0,1.0,1.0,0.0,38.17857142857144,175.2705488241718
65938,1.0,1.0,1.0,0.0,2.241589800952963,46.43908869973576
65946,1.0,1.0,1.0,0.0,33.40870724603739,156.0138221144474
65981,0.19333333333333336,0.19333333333333336,1.0,0.0,8.71765771112287,107.42845453198404
66016,1.0,1.0,1.2078044102681904,0.02679914065798206,2.14348193071492,6.950098728610615
66073,1.0,1.0,1.0,0.0,6.469247933446935,51.66430407667396
66129,1.0,1.0,1.0,0.0,-1.1361323238093584,21.580511613815705
66482,1.0,1.0,1.0,0.0,44.10394265232975,80.12074414066647
66496,1.0,1.0,1.0212727842715756,0.029143419164414597,1.548141330163762,6.607320946001603
66524,1.0,1.0,1.0,0.0,9.589362169400166,43.67764684278498
66798,1.0,1.0,1.0000695023630801,0.00024076324820130224,2.1020080212520393,19.560223100162634
100131,1.0,1.0,1.4779345443885432,0.07761037099587653,-0.134116574211666,5.928448064949015
100132,1.0,1.0,1.1163366121378184,0.059270059567011806,-0.13919674832782786,5.359423793106014
100135,1.0,1.0,2.047052143420142,0.10234730957351215,1.4915875305825987,6.1592731207131965
100192,1.962962962962963,1.962962962962963,1.7815241341130272,0.10181963412941047,0.3108783091330789,6.554303243355666
100253,6.166666666666667,6.166666666666667,1.2144512377014631,0.025288773501994103,1.2062773845821229,4.936766142151033
100340,1.0,1.0,1.087761624267898,0.2129687240237741,2.1399320111886317,7.025840731110229
100346,1.0,1.0,1.2424585228827814,0.1387385988555042,0.5912789939974699,10.091032388961121
100472,1.0,1.0,1.4324913385307578,0.041785572900573366,1.6171237715523061,6.254354866276329
100581,1.0,1.0,1.206745864784511,0.03230310904461973,1.1393470546274567,5.619290145550621
100635,1.0,1.0,1.0754617174804846,0.07135904797805699,0.5100461536713725,10.879331460465167
100781,3.8333333333333335,3.8333333333333335,1.3625478560691036,0.07250992183335846,0.34039224030379345,7.265261067416716
100913,1.0,1.0,2.1439591718542284,0.24385416426511666,0.814915802265198,8.586338431109615
